classe,volume,quantidadeCobre,quantidadeFerro,quantidadeFAD,quantidadeNAD,quantidadeFolhas,quantidadeOutrasEstruturas,quantidadeHelices,areaSuperficieAcessivelTotal,'\% area residuo G','\% area residuo R',areaSuperficieDimensaoFractalTotal,'\% D','\% G','\% K','\% L','\% M','\% P','\% S','\% W','Desc. Local. \% H->N','Desc. Local. \% P->N','Desc. Local. \% N->P','Desc. Local. \% Neutro','Desc. Local. \% Polar',100.0_HIDROFOBICO,100.0_NEUTRO,25.0_HIDROFOBICO,25.0_NEUTRO,50.0_HIDROFOBICO,50.0_NEUTRO,50.0_POLAR,75.0_HIDROFOBICO,75.0_POLAR,Emboss1,Emboss3,Emboss4,Emboss10,Emboss19,Emboss25,Emboss31,Active_site_IPR008266,Domain_IPR011009,Domain_IPR014721,Domain_IPR014727,Domain_IPR014748,Domain_IPR014882,Domain_IPR029064
'OXIDORREDUTASES ',43257.2,0.012048,0,0,0,0.357143,0.532738,0.110119,15339.579361,0.044228,0.053274,5849.343821,0.056548,0.104167,0.047619,0.080357,0.029762,0.074405,0.041667,0.014881,0.119403,0.116418,0.107463,0.488095,0.241071,0.27381,0.452381,0.27381,0.488095,0.27381,0.511905,0.214286,0.261905,0.238095,36005.74,1.211,0.103,0.794,1.415,29.464,9.821,0,0,0,0,0,0,0
'OXIDORREDUTASES ',60155.7,0,0,0,0,0.35022,0.599119,0.050661,16966.06337,0.021955,0.009981,6788.748074,0.066079,0.081498,0.081498,0.0837,0.006608,0.070485,0.061674,0.013216,0.108168,0.130243,0.134658,0.418502,0.328194,0.283186,0.433628,0.283186,0.353982,0.247788,0.424779,0.327434,0.20354,0.336283,50237.49,0.666,0.152,1.077,1.228,25.551,9.692,0,0,0,0,0,0,0
'OXIDORREDUTASES ',60155.7,0,0,0,0,0.345815,0.596916,0.057269,16244.703237,0.025731,0.008682,6507.105941,0.066079,0.081498,0.081498,0.0837,0.006608,0.070485,0.061674,0.013216,0.108168,0.130243,0.134658,0.418502,0.328194,0.283186,0.433628,0.283186,0.353982,0.247788,0.424779,0.327434,0.20354,0.336283,50237.49,0.666,0.152,1.077,1.228,25.551,9.692,0,0,0,0,0,0,0
'OXIDORREDUTASES ',32027,0,0,0,0,0.311404,0.434211,0.254386,11858.501531,0.016084,0.166101,4825.338215,0.065789,0.039474,0.070175,0.065789,0.004386,0.061404,0.052632,0.030702,0.110132,0.132159,0.15859,0.328947,0.403509,0.315789,0.280702,0.22807,0.315789,0.315789,0.421053,0.263158,0.210526,0.491228,26908.26,0.663,0.151,1.365,1.222,22.807,16.228,0,0,0,0,0,0,0
'OXIDORREDUTASES ',32027,0,0,0,0,0.311404,0.434211,0.254386,11757.307302,0.01673,0.171638,4825.077429,0.065789,0.039474,0.070175,0.065789,0.004386,0.061404,0.052632,0.030702,0.110132,0.132159,0.15859,0.328947,0.403509,0.315789,0.280702,0.22807,0.315789,0.315789,0.421053,0.263158,0.210526,0.491228,26908.26,0.663,0.151,1.365,1.222,22.807,16.228,0,0,0,0,0,0,0
'OXIDORREDUTASES ',26598.2,0,0,0,0,0.295,0.565,0.14,11271.275039,0.043315,0.081402,4652.002033,0.06,0.08,0.025,0.09,0.005,0.06,0.02,0.015,0.095477,0.160804,0.140704,0.39,0.325,0.32,0.26,0.24,0.48,0.26,0.38,0.36,0.32,0.24,22255.89,1.221,0.345,1.333,0.984,31,13.5,0,0,0,0,0,0,0
'OXIDORREDUTASES ',46589.4,0,0,0.006024,0,0.285294,0.402941,0.311765,14189.267094,0.025675,0.108758,5782.061262,0.038235,0.094118,0.035294,0.102941,0.011765,0.058824,0.035294,0.029412,0.109145,0.109145,0.100295,0.364706,0.297059,0.329412,0.352941,0.305882,0.458824,0.364706,0.294118,0.341176,0.352941,0.294118,38572.07,0.581,0.507,1.307,1.013,28.824,10.294,0,0,0,0,0,0,0
'OXIDORREDUTASES ',58672,0,0,0.006024,0.006024,0.266667,0.386667,0.346667,19424.85197,0.031249,0.055287,7902.162434,0.055556,0.102222,0.051111,0.06,0.028889,0.046667,0.035556,0.006667,0.13363,0.113586,0.10245,0.413333,0.282222,0.3125,0.428571,0.303571,0.419643,0.330357,0.446429,0.223214,0.267857,0.366071,48687.33,1.085,0.46,1.63,1.166,31.333,12.444,0,0,0,0,0,0,0
'OXIDORREDUTASES ',42127.1,0,0,0.006024,0,0.262987,0.5,0.237013,16459.531499,0.026729,0.0266,6149.016501,0.058442,0.081169,0.11039,0.074675,0.035714,0.045455,0.051948,0.019481,0.107492,0.114007,0.120521,0.331169,0.347403,0.337662,0.246753,0.272727,0.376623,0.324675,0.363636,0.311688,0.350649,0.311688,34797.07,0.604,0.56,1.082,0.852,25.649,14.286,0,0,0,0,0,0,0
'OXIDORREDUTASES ',58672,0,0,0.006024,0.006024,0.26,0.386667,0.353333,19507.059961,0.031495,0.060807,7960.399076,0.055556,0.102222,0.051111,0.06,0.028889,0.046667,0.035556,0.006667,0.13363,0.113586,0.10245,0.413333,0.282222,0.3125,0.428571,0.303571,0.419643,0.330357,0.446429,0.223214,0.267857,0.366071,48687.33,1.085,0.46,1.63,1.166,31.333,12.444,0,0,0,0,0,0,0
'OXIDORREDUTASES ',58672,0,0,0.006024,0.006024,0.242762,0.434298,0.32294,19507.059961,0.031495,0.060807,7960.399076,0.055556,0.102222,0.051111,0.06,0.028889,0.046667,0.035556,0.006667,0.125,0.122768,0.127232,0.418708,0.291759,0.196429,0.464286,0.330357,0.375,0.321429,0.410714,0.267857,0.3125,0.258929,48687.33,1.085,0.46,1.63,1.166,31.333,12.444,0,0,0,0,0,0,0
'OXIDORREDUTASES ',40017.9,0,0,0,0.006024,0.238307,0.423163,0.33853,13731.123567,0.021591,0.026237,5415.374408,0.05298,0.066225,0.102649,0.082781,0.023179,0.039735,0.076159,0.003311,0.125,0.122768,0.127232,0.418708,0.291759,0.196429,0.464286,0.330357,0.375,0.321429,0.410714,0.267857,0.3125,0.258929,32822.73,1.117,0.114,1.177,1.249,31.788,11.921,0,0,0,0,0,0,0
'OXIDORREDUTASES ',62397.5,0,0,0,0.006024,0.221053,0.364211,0.414737,18806.092815,0.038266,0.074884,7872.106329,0.042105,0.088421,0.071579,0.073684,0.021053,0.04,0.061053,0.006316,0.122363,0.116034,0.109705,0.391579,0.305263,0.338983,0.364407,0.254237,0.40678,0.313559,0.457627,0.228814,0.305085,0.347458,51205.63,1.322,0.073,1.965,0.828,35.368,13.474,0,0,0,0,0,0,0
'OXIDORREDUTASES ',40078.6,0,0.006024,0,0,0.218543,0.440397,0.34106,12488.274235,0.030268,0.060265,5044.479199,0.062914,0.082781,0.036424,0.072848,0.043046,0.092715,0.056291,0.023179,0.139535,0.096346,0.093023,0.410596,0.258278,0.32,0.44,0.32,0.453333,0.373333,0.36,0.266667,0.32,0.293333,33292.1,0.847,0.457,1.619,0.814,28.477,12.252,0,0,0,0,0,0,0
'OXIDORREDUTASES ',74187.3,0,0,0,0,0.216364,0.472727,0.310909,21351.738499,0.032768,0.041243,8612.091684,0.056364,0.081818,0.072727,0.094545,0.025455,0.052727,0.052727,0.003636,0.118397,0.116576,0.105647,0.376364,0.289091,0.313869,0.350365,0.335766,0.364964,0.379562,0.379562,0.240876,0.306569,0.277372,60745.17,0.888,0.251,1.535,0.864,32,11.636,0,0,0,0,0,0,0
'OXIDORREDUTASES ',40017.9,0,0,0,0.006024,0.199143,0.4197,0.381156,13731.123567,0.021591,0.026237,5415.374408,0.05298,0.066225,0.102649,0.082781,0.023179,0.039735,0.076159,0.003311,0.135193,0.111588,0.120172,0.404711,0.282655,0.327586,0.405172,0.310345,0.37069,0.301724,0.422414,0.275862,0.318966,0.267241,32822.73,1.117,0.114,1.177,1.249,31.788,11.921,0,0,0,0,0,0,0
'OXIDORREDUTASES ',60254,0,0,0,0,0.199143,0.426124,0.374732,18621.108243,0.041252,0.085581,7387.410792,0.025696,0.089936,0.051392,0.089936,0.036403,0.042827,0.070664,0.004283,0.135193,0.111588,0.120172,0.404711,0.282655,0.327586,0.405172,0.310345,0.37069,0.301724,0.422414,0.275862,0.318966,0.267241,49967.64,1.245,1.181,1.475,0.842,32.976,9.636,0,0,0,0,0,0,0
'OXIDORREDUTASES ',60254,0,0,0,0,0.199143,0.417559,0.383298,19680.438566,0.039764,0.087088,7835.078081,0.025696,0.089936,0.051392,0.089936,0.036403,0.042827,0.070664,0.004283,0.135193,0.111588,0.120172,0.404711,0.282655,0.327586,0.405172,0.310345,0.37069,0.301724,0.422414,0.275862,0.318966,0.267241,49967.64,1.245,1.181,1.475,0.842,32.976,9.636,0,0,0,0,0,0,0
'OXIDORREDUTASES ',60155.7,0,0,0,0,0.199143,0.436831,0.364026,16244.703237,0.025731,0.008682,6507.105941,0.066079,0.081498,0.081498,0.0837,0.006608,0.070485,0.061674,0.013216,0.135193,0.111588,0.120172,0.404711,0.282655,0.327586,0.405172,0.310345,0.37069,0.301724,0.422414,0.275862,0.318966,0.267241,50237.49,0.666,0.152,1.077,1.228,25.551,9.692,0,0,0,0,0,0,0
'OXIDORREDUTASES ',67156.4,0,0,0,0,0.197183,0.472837,0.32998,17503.462491,0.018782,0.069617,6957.9042,0.046278,0.082495,0.060362,0.090543,0.022133,0.050302,0.028169,0.016097,0.139113,0.112903,0.137097,0.364185,0.334004,0.322581,0.354839,0.298387,0.362903,0.274194,0.395161,0.330645,0.314516,0.33871,55668.82,1.006,0.416,1.565,1.056,30.382,12.475,0,0,0,0,0,0,0
'OXIDORREDUTASES ',45839.5,0,0,0,0,0.175439,0.45614,0.368421,13658.184591,0.036437,0.070631,5524.454496,0.049708,0.073099,0.046784,0.064327,0.008772,0.067251,0.05848,0.011696,0.143695,0.111437,0.099707,0.385965,0.269006,0.376471,0.376471,0.317647,0.376471,0.317647,0.470588,0.211765,0.376471,0.305882,37865.42,0.952,1.21,1.884,0.815,30.702,11.696,0,0,0,0,0,0,0
'OXIDORREDUTASES ',27432.8,0,0,0,0,0.165877,0.559242,0.274882,9675.050259,0.016412,0.052971,3926.025246,0.061611,0.090047,0.014218,0.061611,0.028436,0.075829,0.042654,0.014218,0.128571,0.119048,0.114286,0.488152,0.255924,0.230769,0.5,0.346154,0.461538,0.25,0.557692,0.192308,0.211538,0.365385,23183.84,1.323,0.654,0.948,1.01,27.488,11.374,0,0,0,0,0,0,0
'OXIDORREDUTASES ',27432.8,0,0,0,0,0.165877,0.592417,0.241706,8937.31226,0.024397,0.07614,3574.081962,0.061611,0.090047,0.014218,0.061611,0.028436,0.075829,0.042654,0.014218,0.128571,0.119048,0.114286,0.488152,0.255924,0.230769,0.5,0.346154,0.461538,0.25,0.557692,0.192308,0.211538,0.365385,23183.84,1.323,0.654,0.948,1.01,27.488,11.374,0,0,0,0,0,0,0
'OXIDORREDUTASES ',58672,0,0,0.006024,0.006024,0.165789,0.515789,0.318421,19507.059961,0.031495,0.060807,7960.399076,0.055556,0.102222,0.051111,0.06,0.028889,0.046667,0.035556,0.006667,0.124011,0.116095,0.126649,0.413158,0.297368,0.305263,0.452632,0.305263,0.473684,0.284211,0.389474,0.326316,0.263158,0.4,48687.33,1.085,0.46,1.63,1.166,31.333,12.444,0,0,0,0,0,0,0
'OXIDORREDUTASES ',76107,0,0,0.006024,0,0.1625,0.466071,0.371429,22320.369136,0.024879,0.093362,8536.405452,0.064286,0.083929,0.053571,0.091071,0.0375,0.064286,0.058929,0.025,0.125224,0.101968,0.09839,0.367857,0.296429,0.364286,0.328571,0.335714,0.378571,0.321429,0.428571,0.25,0.321429,0.342857,63035.33,0.644,0.246,1.389,0.673,28.393,11.25,0,0,0,0,0,0,0
'OXIDORREDUTASES ',36964.8,0,0,0.006024,0,0.161137,0.563981,0.274882,12868.998114,0.045129,0.117003,4987.796086,0.08,0.058182,0.054545,0.076364,0.029091,0.050909,0.061818,0.010909,0.128571,0.119048,0.114286,0.488152,0.255924,0.230769,0.5,0.346154,0.461538,0.25,0.557692,0.192308,0.211538,0.365385,30742.1,1.142,0.376,1.535,0.835,30.909,13.455,0,0,0,0,0,0,0
'OXIDORREDUTASES ',36964.8,0,0,0.006024,0,0.16,0.367273,0.472727,12508.5865,0.041338,0.125304,4942.275845,0.08,0.058182,0.054545,0.076364,0.029091,0.050909,0.061818,0.010909,0.116788,0.105839,0.109489,0.367273,0.32,0.367647,0.323529,0.264706,0.411765,0.308824,0.411765,0.279412,0.323529,0.367647,30742.1,1.142,0.376,1.535,0.835,30.909,13.455,0,0,0,0,0,0,0
'OXIDORREDUTASES ',55600.9,0,0,0,0,0.158654,0.456731,0.384615,19589.883726,0.053221,0.078053,7927.901879,0.060096,0.096154,0.074519,0.074519,0.03125,0.048077,0.03125,0.014423,0.106024,0.120482,0.120482,0.358173,0.322115,0.317308,0.413462,0.317308,0.355769,0.307692,0.346154,0.346154,0.336538,0.346154,45756.71,1.062,0.497,1.976,0.709,32.692,14.423,0,0,0,0,0,0,0
'OXIDORREDUTASES ',58672,0,0,0.006024,0.006024,0.155844,0.285714,0.558442,19507.059961,0.031495,0.060807,7960.399076,0.055556,0.102222,0.051111,0.06,0.028889,0.046667,0.035556,0.006667,0.132813,0.135417,0.151042,0.4,0.322078,0.25,0.40625,0.3125,0.395833,0.260417,0.416667,0.322917,0.291667,0.322917,48687.33,1.085,0.46,1.63,1.166,31.333,12.444,0,0,0,0,0,0,0
'OXIDORREDUTASES ',60155.7,0,0,0,0,0.154135,0.413534,0.432331,16244.703237,0.025731,0.008682,6507.105941,0.066079,0.081498,0.081498,0.0837,0.006608,0.070485,0.061674,0.013216,0.113208,0.128302,0.10566,0.37218,0.300752,0.424242,0.287879,0.318182,0.439394,0.272727,0.348485,0.378788,0.287879,0.30303,50237.49,0.666,0.152,1.077,1.228,25.551,9.692,0,0,0,0,0,0,0
'OXIDORREDUTASES ',36964.8,0,0,0.006024,0,0.152727,0.367273,0.48,11986.608007,0.036567,0.117605,4557.055767,0.08,0.058182,0.054545,0.076364,0.029091,0.050909,0.061818,0.010909,0.116788,0.105839,0.109489,0.367273,0.32,0.367647,0.323529,0.264706,0.411765,0.308824,0.411765,0.279412,0.323529,0.367647,30742.1,1.142,0.376,1.535,0.835,30.909,13.455,0,0,0,0,0,0,0
'OXIDORREDUTASES ',36964.8,0,0,0.006024,0,0.149091,0.374545,0.476364,12868.998114,0.045129,0.117003,4987.796086,0.08,0.058182,0.054545,0.076364,0.029091,0.050909,0.061818,0.010909,0.116788,0.105839,0.109489,0.367273,0.32,0.367647,0.323529,0.264706,0.411765,0.308824,0.411765,0.279412,0.323529,0.367647,30742.1,1.142,0.376,1.535,0.835,30.909,13.455,0,0,0,0,0,0,0
'OXIDORREDUTASES ',35706.9,0,0,0,0,0.147287,0.565891,0.286822,14220.379425,0.030611,0.153119,5680.028595,0.062016,0.069767,0.03876,0.081395,0.027132,0.069767,0.01938,0.003876,0.085603,0.124514,0.120623,0.348837,0.399225,0.234375,0.328125,0.21875,0.34375,0.28125,0.40625,0.3125,0.28125,0.40625,30070.81,0.721,0.134,1.378,0.699,26.357,21.318,0,0,0,0,0,0,0
'OXIDORREDUTASES ',29818.8,0,0,0,0,0.139535,0.376744,0.483721,11630.590502,0.037086,0.091347,4692.798509,0.060465,0.060465,0.060465,0.139535,0.004651,0.04186,0.04186,0.027907,0.102804,0.140187,0.107477,0.334884,0.353488,0.339623,0.377358,0.320755,0.320755,0.358491,0.339623,0.301887,0.245283,0.471698,24566.96,0.973,0,1.24,0.686,33.953,13.953,0,0,0,0,0,0,0
'OXIDORREDUTASES ',80558.5,0,0.006024,0,0,0.135537,0.414876,0.449587,19042.389071,0.035237,0.063351,7828.480157,0.052893,0.110744,0.077686,0.095868,0.024793,0.052893,0.036364,0.013223,0.129139,0.102649,0.114238,0.403306,0.310744,0.317881,0.331126,0.291391,0.417219,0.291391,0.403974,0.304636,0.245033,0.298013,66631.15,0.98,0.342,1.396,0.813,29.587,13.884,0,0,0,0,0,0,0
'OXIDORREDUTASES ',27838.5,0,0,0,0,0.131707,0.4,0.468293,12162.985412,0.034422,0.178532,4860.425353,0.034146,0.063415,0.029268,0.146341,0.014634,0.073171,0.034146,0.019512,0.093137,0.137255,0.073529,0.395122,0.292683,0.352941,0.45098,0.27451,0.372549,0.352941,0.352941,0.294118,0.27451,0.313725,22749.48,1.815,0,0.867,0.24,41.951,11.707,0,0,0,0,0,0,0
'OXIDORREDUTASES ',40017.9,0,0,0,0.006024,0.13,0.5,0.37,13731.123567,0.021591,0.026237,5415.374408,0.05298,0.066225,0.102649,0.082781,0.023179,0.039735,0.076159,0.003311,0.102757,0.140351,0.135338,0.385,0.3375,0.27,0.37,0.29,0.39,0.27,0.36,0.37,0.28,0.3,32822.73,1.117,0.114,1.177,1.249,31.788,11.921,0,0,0,0,0,0,0
'OXIDORREDUTASES ',58672,0,0,0.006024,0.006024,0.128806,0.487119,0.384075,19507.059961,0.031495,0.060807,7960.399076,0.055556,0.102222,0.051111,0.06,0.028889,0.046667,0.035556,0.006667,0.105634,0.124413,0.119718,0.358314,0.320843,0.339623,0.377358,0.264151,0.415094,0.301887,0.349057,0.349057,0.386792,0.320755,48687.33,1.085,0.46,1.63,1.166,31.333,12.444,0,0,0,0,0,0,0
'OXIDORREDUTASES ',75648.4,0,0,0,0,0.126984,0.43739,0.435626,23532.105059,0.023509,0.044433,8424.485919,0.054674,0.077601,0.063492,0.068783,0.014109,0.059965,0.037037,0.014109,0.120141,0.132509,0.120141,0.419753,0.283951,0.333333,0.382979,0.304965,0.439716,0.283688,0.453901,0.262411,0.255319,0.333333,62626.55,1.189,0.547,1.137,1.07,31.217,10.758,0,0,0,0,0,0,0
'OXIDORREDUTASES ',40017.9,0,0,0,0.006024,0.125828,0.403974,0.470199,13731.123567,0.021591,0.026237,5415.374408,0.05298,0.066225,0.102649,0.082781,0.023179,0.039735,0.076159,0.003311,0.106312,0.109635,0.099668,0.400662,0.298013,0.266667,0.4,0.266667,0.453333,0.293333,0.413333,0.293333,0.386667,0.28,32822.73,1.117,0.114,1.177,1.249,31.788,11.921,0,0,0,0,0,0,0
'OXIDORREDUTASES ',66897.5,0,0,0,0,0.125249,0.624254,0.250497,16574.668817,0.029649,0.070963,6710.405264,0.067594,0.085487,0.069583,0.065606,0.021869,0.031809,0.071571,0.00994,0.12749,0.119522,0.119522,0.371769,0.316103,0.296,0.36,0.344,0.376,0.296,0.344,0.36,0.32,0.28,55473.18,0.832,0.548,1.723,0.88,30.02,12.127,0,0,0,0,0,0,0
'OXIDORREDUTASES ',116759.5,0,0.006024,0,0,0.121354,0.515753,0.362894,36021.594533,0.022201,0.054422,12492.565631,0.061844,0.070012,0.058343,0.110852,0.014002,0.05951,0.066511,0.017503,0.115654,0.123832,0.116822,0.373396,0.315053,0.28972,0.345794,0.327103,0.383178,0.280374,0.364486,0.35514,0.345794,0.252336,96798.17,0.651,0.282,1.322,0.918,28.471,12.602,0,0,0,0,0,0,0
'OXIDORREDUTASES ',66413.6,0,0,0,0,0.119919,0.408537,0.471545,19781.402381,0.03017,0.065664,7701.476978,0.060976,0.093496,0.077236,0.056911,0.034553,0.04065,0.065041,0.018293,0.132383,0.112016,0.114053,0.365854,0.325203,0.300813,0.373984,0.284553,0.390244,0.333333,0.349593,0.317073,0.317073,0.333333,55280.11,0.733,0.631,1.626,0.666,26.22,14.228,0,0,0,0,0,0,0
'OXIDORREDUTASES ',66413.6,0,0,0,0,0.119919,0.416667,0.463415,19430.197382,0.032189,0.072654,7757.022851,0.060976,0.093496,0.077236,0.056911,0.034553,0.04065,0.065041,0.018293,0.132383,0.112016,0.114053,0.365854,0.325203,0.300813,0.373984,0.284553,0.390244,0.333333,0.349593,0.317073,0.317073,0.333333,55280.11,0.733,0.631,1.626,0.666,26.22,14.228,0,0,0,0,0,0,0
'OXIDORREDUTASES ',60155.7,0,0,0,0,0.119369,0.522523,0.358108,16244.703237,0.025731,0.008682,6507.105941,0.066079,0.081498,0.081498,0.0837,0.006608,0.070485,0.061674,0.013216,0.103837,0.108352,0.119639,0.421171,0.286036,0.342342,0.396396,0.18018,0.531532,0.27027,0.36036,0.369369,0.378378,0.225225,50237.49,0.666,0.152,1.077,1.228,25.551,9.692,0,0,0,0,0,0,0
'OXIDORREDUTASES ',59291.1,0,0,0,0,0.114865,0.511261,0.373874,18946.96179,0.033055,0.108458,7752.576706,0.045045,0.060811,0.027027,0.094595,0.013514,0.092342,0.067568,0.027027,0.103837,0.108352,0.119639,0.421171,0.286036,0.342342,0.396396,0.18018,0.531532,0.27027,0.36036,0.369369,0.378378,0.225225,49655.33,1.048,0.777,0.901,0.849,28.378,10.36,0,0,0,0,0,0,0
'OXIDORREDUTASES ',37469.7,0,0,0.006024,0,0.113971,0.518382,0.367647,13761.811789,0.038156,0.061842,5679.065565,0.044118,0.073529,0.088235,0.091912,0.022059,0.047794,0.0625,0.022059,0.107011,0.092251,0.073801,0.371324,0.305147,0.294118,0.294118,0.279412,0.382353,0.367647,0.367647,0.264706,0.352941,0.205882,30679.4,1.069,0.127,1.552,0.542,30.515,10.662,0,0,0,0,0,0,0
'OXIDORREDUTASES ',40017.9,0,0,0,0.006024,0.113971,0.518382,0.367647,13731.123567,0.021591,0.026237,5415.374408,0.05298,0.066225,0.102649,0.082781,0.023179,0.039735,0.076159,0.003311,0.107011,0.092251,0.073801,0.371324,0.305147,0.294118,0.294118,0.279412,0.382353,0.367647,0.367647,0.264706,0.352941,0.205882,32822.73,1.117,0.114,1.177,1.249,31.788,11.921,0,0,0,0,0,0,0
'OXIDORREDUTASES ',60155.7,0,0,0,0,0.112195,0.356098,0.531707,16244.703237,0.025731,0.008682,6507.105941,0.066079,0.081498,0.081498,0.0837,0.006608,0.070485,0.061674,0.013216,0.088235,0.117647,0.088235,0.404878,0.317073,0.313725,0.372549,0.215686,0.509804,0.27451,0.372549,0.352941,0.313725,0.313725,50237.49,0.666,0.152,1.077,1.228,25.551,9.692,0,0,0,0,0,0,0
'OXIDORREDUTASES ',40017.9,0,0,0,0.006024,0.107143,0.415584,0.477273,13731.123567,0.021591,0.026237,5415.374408,0.05298,0.066225,0.102649,0.082781,0.023179,0.039735,0.076159,0.003311,0.153094,0.120521,0.120521,0.38961,0.305195,0.298701,0.363636,0.246753,0.376623,0.363636,0.363636,0.272727,0.311688,0.233766,32822.73,1.117,0.114,1.177,1.249,31.788,11.921,0,0,0,0,0,0,0
'OXIDORREDUTASES ',60155.7,0,0,0,0,0.104882,0.394213,0.500904,16244.703237,0.025731,0.008682,6507.105941,0.066079,0.081498,0.081498,0.0837,0.006608,0.070485,0.061674,0.013216,0.128623,0.105072,0.11413,0.379747,0.301989,0.369565,0.355072,0.304348,0.347826,0.311594,0.391304,0.297101,0.289855,0.282609,50237.49,0.666,0.152,1.077,1.228,25.551,9.692,0,0,0,0,0,0,0
'OXIDORREDUTASES ',57355.2,0,0,0,0,0.102804,0.39486,0.502336,16739.811994,0.02637,0.095933,6653.923115,0.077103,0.060748,0.03972,0.084112,0.03271,0.065421,0.056075,0.011682,0.133489,0.114754,0.12178,0.392523,0.308411,0.327103,0.336449,0.299065,0.411215,0.299065,0.364486,0.336449,0.271028,0.271028,47922.35,1.141,0.403,1.298,0.843,29.206,13.785,0,0,0,0,0,0,0
'OXIDORREDUTASES ',71569.7,0,0,0,0,0.095602,0.374761,0.529637,25093.405016,0.031008,0.065336,9870.426151,0.068834,0.07457,0.07457,0.086042,0.040153,0.049713,0.047801,0.017208,0.122605,0.113027,0.105364,0.351816,0.323136,0.315385,0.369231,0.284615,0.346154,0.346154,0.353846,0.3,0.346154,0.307692,59460.04,0.645,0.527,0.977,1.003,25.048,13.193,0,0,0,0,0,0,0
'OXIDORREDUTASES ',58052,0,0,0,0,0.090293,0.388262,0.521445,18240.119492,0.050004,0.072344,7340.422712,0.069977,0.090293,0.045147,0.060948,0.049661,0.036117,0.029345,0.004515,0.113122,0.115385,0.099548,0.374718,0.309255,0.290909,0.490909,0.3,0.272727,0.372727,0.354545,0.272727,0.309091,0.309091,48167.86,1.391,0.234,1.254,0.703,34.312,14.673,0,0,0,0,0,0,0
'OXIDORREDUTASES ',40972.4,0,0,0,0,0.088328,0.589905,0.321767,15079.801542,0.013354,0.041554,5408.097077,0.037855,0.091483,0.047319,0.069401,0.028391,0.07571,0.037855,0.009464,0.148734,0.132911,0.113924,0.435331,0.258675,0.303797,0.392405,0.341772,0.392405,0.303797,0.481013,0.21519,0.278481,0.240506,34113.12,1.394,1.305,1.192,0.879,30.599,10.095,0,0,0,0,0,0,0
'OXIDORREDUTASES ',54034.4,0,0,0,0,0.085,0.49,0.425,19829.499735,0.031242,0.130189,7920.072418,0.0575,0.07,0.045,0.065,0.0275,0.0525,0.065,0.01,0.107769,0.130326,0.135338,0.4,0.34,0.23,0.3,0.29,0.37,0.28,0.44,0.28,0.24,0.27,45513.15,1.047,0.431,1.222,0.574,25.75,12.5,0,0,0,0,0,0,0
'OXIDORREDUTASES ',41935.6,0,0,0,0,0.071207,0.557276,0.371517,14170.204126,0.035877,0.070272,5713.546668,0.06192,0.080495,0.065015,0.086687,0.012384,0.077399,0.065015,0.009288,0.124224,0.145963,0.130435,0.421053,0.312693,0.2875,0.425,0.25,0.4125,0.275,0.4,0.325,0.2625,0.3,35034.52,1.224,0.427,0.55,0.761,28.483,11.146,0,0,0,0,0,0,0
'OXIDORREDUTASES ',46138.6,0.012048,0,0,0,0.069565,0.57971,0.350725,13253.262753,0.030646,0.04679,5189.324331,0.089855,0.063768,0.049275,0.072464,0.026087,0.084058,0.049275,0.026087,0.139535,0.101744,0.139535,0.402899,0.307246,0.267442,0.372093,0.302326,0.418605,0.348837,0.360465,0.290698,0.244186,0.302326,38774.71,1.011,0.6,0.902,0.713,26.377,11.304,0,0,0,0,0,0,0
'OXIDORREDUTASES ',58672,0,0,0.006024,0.006024,0.059197,0.410148,0.530655,19507.059961,0.031495,0.060807,7960.399076,0.055556,0.102222,0.051111,0.06,0.028889,0.046667,0.035556,0.006667,0.09322,0.152542,0.141949,0.38055,0.367865,0.245763,0.347458,0.220339,0.457627,0.288136,0.364407,0.347458,0.254237,0.389831,48687.33,1.085,0.46,1.63,1.166,31.333,12.444,0,0,0,0,0,0,0
'OXIDORREDUTASES ',73641.6,0,0,0,0,0.047016,0.40868,0.544304,23455.406319,0.040843,0.089494,9338.83212,0.057866,0.088608,0.048825,0.066908,0.036166,0.0434,0.03255,0.012658,0.128623,0.097826,0.108696,0.396022,0.307414,0.268116,0.449275,0.297101,0.297101,0.347826,0.369565,0.282609,0.275362,0.253623,61334.48,1.367,0.561,1.085,0.652,30.741,15.009,0,0,0,0,0,0,0
'OXIDORREDUTASES ',42348.6,0,0,0,0,0.046512,0.534884,0.418605,14392.707433,0.0347,0.028448,5429.129346,0.05814,0.110465,0.011628,0.081395,0.020349,0.084302,0.110465,0.005814,0.142857,0.104956,0.113703,0.479651,0.232558,0.290698,0.488372,0.290698,0.488372,0.290698,0.5,0.209302,0.27907,0.27907,35699.97,1.115,0.802,1.098,0.953,28.198,9.884,0,0,0,0,0,0,0
'OXIDORREDUTASES ',80292.2,0,0,0,0,0.044335,0.551724,0.403941,20714.60854,0.027469,0.076818,8498.830246,0.070608,0.075534,0.031199,0.065681,0.021346,0.098522,0.039409,0.018062,0.111842,0.128289,0.113487,0.422003,0.307061,0.296053,0.361842,0.282895,0.480263,0.217105,0.480263,0.302632,0.289474,0.348684,67477.63,1.107,0.113,1.058,0.969,27.258,13.3,0,0,0,0,0,0,0
