classe,volume,quantidadeCobre,quantidadeFerro,quantidadeFAD,quantidadeNAD,quantidadeFolhas,quantidadeOutrasEstruturas,quantidadeHelices,'\% G','\% K','\% L','\% P','\% T','Desc. Local. \% Hidrofobico','Desc. Local. \% Neutro',csm1,Emboss1,Emboss2,Emboss23,Emboss24,Emboss25,Emboss26,Emboss27,Emboss29,Emboss30,Emboss31,Domain_IPR003595,Domain_IPR011009
LIGASES,170465.5,0,0,0,0,0.252494,0.411358,0.336147,0.088258,0.033001,0.099002,0.047583,0.047583,0.297007,0.399079,231672,142289.91,5.288,30.929,52.878,32.31,10.284,56.715,25.326,12.433,12.893,0,0
LIGASES,18494.3,0,0,0,0,0.02963,0.518519,0.451852,0.044444,0.096296,0.088889,0.044444,0.074074,0.237037,0.385185,3573,15270.86,11.8294,31.111,43.704,32.593,6.667,48.889,32.593,24.444,8.148,0,0
LIGASES,13647.5,0,0,0,0,0.068627,0.441176,0.490196,0.166667,0.107843,0.078431,0.009804,0.068627,0.254902,0.392157,3021,11236.15,11.9087,32.353,47.059,29.412,7.843,53.922,33.333,26.471,6.863,0,0
LIGASES,16960.8,0,0,0,0,0.054264,0.503876,0.44186,0.100775,0.100775,0.124031,0.03876,0.046512,0.24031,0.403101,3799,13950.2,11.6624,32.558,49.612,34.884,4.651,51.938,28.682,21.705,6.977,0,0
LIGASES,16371,0,0,0,0,0.032787,0.401639,0.565574,0.04918,0.163934,0.04918,0.032787,0.081967,0.204918,0.442623,3754,13493.68,11.0856,34.426,50,28.689,8.197,44.262,32.787,25.41,7.377,0,0
LIGASES,13842,0,0,0,0,0,1,0,0.238095,0,0,0,0.217687,0.319728,0.680272,0,12443.32,5.205,100,100,22.449,0,78.231,0,0,0,0,0
LIGASES,13288.7,0,0,0,0,0,1,0,0.319728,0,0,0,0.22449,0.238095,0.761905,0,11920.3,5.2686,100,100,21.769,0,77.551,0,0,0,0,0
LIGASES,15171.9,0,0,0,0,0.136364,0.5,0.363636,0.045455,0.072727,0.090909,0.045455,0.081818,0.345455,0.363636,2749,12574.7,8.8891,29.091,48.182,28.182,12.727,53.636,28.182,19.091,9.091,0,0
LIGASES,35983.9,0,0,0,0,0.13806,0.656716,0.205224,0.044776,0.059701,0.097015,0.085821,0.067164,0.309701,0.391791,16982,30081.6,8.3436,29.851,52.239,25.373,9.328,52.239,23.881,13.806,10.075,0,0
LIGASES,57120.1,0,0,0,0,0,0,0,0.094563,0.044917,0.13948,0.054374,0.030733,0.29078,0.373522,36146,47195.18,6.3519,26.95,43.735,33.806,9.22,58.392,31.915,16.312,15.603,0,0
LIGASES,5101.4,0,0,0,0,0.123377,0.655844,0.220779,0.333333,0,0,0,0,0.282051,0.5,0,7152.12,5.3675,100,100,16.667,0,100,0,0,0,0,0
LIGASES,79473.3,0,0,0,0,0.192575,0.431555,0.37587,0.090312,0.032841,0.077176,0.062397,0.044335,0.279146,0.415435,58241,66447.88,5.0399,31.199,53.859,32.02,11.002,58.128,28.079,13.465,14.614,0,0
LIGASES,18291.4,0,0,0,0,0.176334,0.443155,0.38051,0.058824,0.066176,0.102941,0.080882,0.058824,0.279412,0.485294,8720,15111.41,9.6442,31.618,50,30.147,15.441,57.353,27.206,17.647,9.559,0,0
LIGASES,19377,0,0,0,0,0.201856,0.412993,0.385151,0.042553,0.113475,0.099291,0.035461,0.028369,0.312057,0.312057,9027,15928.3,5.106,24.113,43.262,32.624,9.22,51.064,34.043,16.312,17.73,0,0
LIGASES,18285.7,0,0,0,0,0,0,0,0.058824,0.058824,0.102941,0.080882,0.058824,0.286765,0.485294,8736,15114.42,9.3828,31.618,50,30.147,15.441,58.088,26.471,16.912,9.559,0,0
LIGASES,18186.4,0,0,0,0,0,0,0,0.058824,0.066176,0.102941,0.080882,0.058824,0.279412,0.485294,8730,15019.31,9.7094,32.353,50.735,30.882,14.706,57.353,27.206,17.647,9.559,0,0
LIGASES,18241.6,0,0,0,0,0.123377,0.655844,0.220779,0.058824,0.066176,0.102941,0.080882,0.058824,0.279412,0.492647,8739,15053.37,9.8525,32.353,50.735,30.882,15.441,58.088,26.471,17.647,8.824,0,0
LIGASES,20344.9,0,0,0,0,0.192575,0.431555,0.37587,0.040816,0.095238,0.07483,0.054422,0.006803,0.326531,0.312925,9293,16716.33,5.3672,20.408,43.537,32.653,10.204,54.422,33.333,16.327,17.007,0,0
LIGASES,20840,0,0,0,0,0.176334,0.443155,0.38051,0.039735,0.092715,0.07947,0.05298,0.006623,0.304636,0.344371,9466,17327.89,6.4215,19.868,41.722,32.45,13.907,52.98,35.762,19.205,16.556,0,0
LIGASES,20775.2,0,0,0,0,0.201856,0.412993,0.385151,0.039735,0.092715,0.07947,0.05298,0.006623,0.311258,0.337748,9440,17238.84,6.4216,19.868,41.722,33.113,13.245,52.98,35.762,19.205,16.556,0,0
LIGASES,20697.5,0,0,0,0,0.357616,0.344371,0.298013,0.039735,0.092715,0.07947,0.05298,0.006623,0.304636,0.344371,9246,17212.76,6.4216,20.53,42.384,32.45,13.245,52.318,35.762,19.205,16.556,0,0
LIGASES,20748.9,0,0,0,0,0.357616,0.344371,0.298013,0.039735,0.092715,0.07947,0.05298,0.006623,0.311258,0.337748,9305,17240.81,6.4216,19.868,42.384,32.45,13.245,52.318,35.762,19.205,16.556,0,0
LIGASES,20748.5,0,0,0,0,0.357616,0.350993,0.291391,0.039735,0.092715,0.07947,0.05298,0.006623,0.311258,0.337748,9822,17224.81,6.4216,19.868,42.384,33.113,13.245,52.98,35.762,19.205,16.556,0,0
LIGASES,20799.9,0,0,0,0,0.357616,0.350993,0.291391,0.039735,0.092715,0.07947,0.05298,0.006623,0.317881,0.331126,9493,17252.87,6.4216,19.205,42.384,33.113,13.245,52.98,35.762,19.205,16.556,0,0
LIGASES,19975,0,0,0,0,0.155405,0.472973,0.371622,0.047297,0.054054,0.081081,0.101351,0.054054,0.304054,0.405405,9827,16700.1,7.9447,27.027,53.378,25.676,12.162,55.405,22.973,12.838,10.135,0,0
LIGASES,15849.3,0,0,0,0,0.084746,0.601695,0.313559,0.033898,0.067797,0.118644,0.067797,0.084746,0.330508,0.364407,4070,13230.39,8.2851,32.203,50,25.424,5.932,49.153,24.576,14.407,10.169,0,0
LIGASES,16538,0,0,0,0,0.094017,0.547009,0.358974,0.034188,0.076923,0.094017,0.051282,0.076923,0.316239,0.299145,4010,13926.83,6.6636,19.658,39.316,19.658,16.239,43.59,35.897,20.513,15.385,0,0
LIGASES,40139.3,0,0,0,0,0,0,0,0.072165,0.065292,0.120275,0.04811,0.030928,0.323024,0.333333,21886,33349.17,6.5885,23.024,41.924,26.46,12.027,50.859,32.302,17.182,15.12,0,0
LIGASES,43789.2,0,0,0,0,0,0,0,0.081505,0.065831,0.106583,0.025078,0.07837,0.294671,0.354232,32416,36310.24,5.5325,28.527,43.26,28.213,11.599,51.411,29.781,14.734,15.047,0,0
LIGASES,22047.4,0,0,0,0,0.247126,0.545977,0.206897,0.132184,0.028736,0.086207,0.034483,0.068966,0.298851,0.41954,9413,18485.6,4.4721,35.632,59.195,29.885,8.621,55.747,20.115,8.621,11.494,0,0
LIGASES,37059.5,0,0,0,0,0.239286,0.728571,0.032143,0.075,0.075,0.071429,0.057143,0.046429,0.289286,0.357143,15698,31315.31,6.3054,28.571,54.286,23.929,10.357,50.357,30.357,15.714,14.643,0,0
LIGASES,16353.7,0,0,0,0,0.125,0.525,0.35,0.05,0.075,0.108333,0.041667,0.075,0.308333,0.375,4434,13520.45,7.4995,26.667,49.167,28.333,10,49.167,23.333,12.5,10.833,0,0
LIGASES,19977.1,0,0,0,0,0.184932,0.458904,0.356164,0.041096,0.061644,0.082192,0.10274,0.054795,0.30137,0.39726,10023,16629.1,8.4659,24.658,50.685,26.712,13.014,55.479,24.658,14.384,10.274,0,0
LIGASES,10781.3,0,0,0,0,0.308642,0.469136,0.222222,0.111111,0.08642,0.111111,0.037037,0.08642,0.283951,0.345679,2967,8910.16,7.5407,28.395,45.679,27.16,4.938,46.914,28.395,14.815,13.58,0,0
LIGASES,10642.5,0,0,0,0,0.177215,0.696203,0.126582,0.012658,0.050633,0.075949,0.050633,0.037975,0.316456,0.303797,2404,9121.3,6.8837,27.848,51.899,22.785,11.392,45.57,31.646,17.722,13.924,0,0
LIGASES,76022.3,0,0,0,0,0.146026,0.280961,0.573013,0.042514,0.07024,0.097967,0.038817,0.044362,0.319778,0.303142,61483,62862.62,5.2563,21.072,39.187,28.281,13.124,49.723,29.945,14.603,15.342,0,0
LIGASES,44216,0,0,0,0,0.266055,0.446483,0.287462,0.103976,0.055046,0.131498,0.033639,0.027523,0.342508,0.33945,29067,36148.87,8.4451,26.606,44.343,35.78,8.869,58.716,25.382,14.067,11.315,0,0
LIGASES,62391.3,0,0,0,0,0.13843,0.47314,0.38843,0.090909,0.03719,0.107438,0.053719,0.053719,0.27686,0.448347,46602,51862.76,5.4971,34.917,56.198,33.884,9.091,59.091,20.868,10.331,10.537,0,0
LIGASES,53520.3,0,0,0,0,0.178794,0.471933,0.349272,0.066528,0.045738,0.076923,0.035343,0.031185,0.24948,0.301455,41529,53819.76,4.8925,23.909,40.541,25.988,7.069,45.53,23.077,10.811,12.266,0,0
LIGASES,13814.1,0,0,0,0,0.048077,0.605769,0.346154,0.048077,0.019231,0.125,0.057692,0.076923,0.269231,0.432692,1561,11540.97,5.4149,26.923,48.077,34.615,10.577,50,32.692,16.346,16.346,0,0
LIGASES,80846.4,0,0,0,0,0.237062,0.427379,0.335559,0.080134,0.048414,0.095159,0.0601,0.033389,0.312187,0.353923,57554,67218.73,5.7588,24.875,47.913,29.883,11.185,55.927,30.885,15.526,15.359,0,0
LIGASES,4861.4,0,0,0,0,0,1,0,0.302632,0,0,0,0,0.25,0.513158,0,7127.81,5.3984,100,100,21.053,0,100,0,0,0,0,0
LIGASES,27337.3,0,0,0,0,0.222222,0.351111,0.426667,0.102222,0.013333,0.12,0.048889,0.062222,0.311111,0.484444,20866,22338.78,4.9206,43.556,67.556,48.889,3.111,69.333,16.889,8,8.889,0,0
LIGASES,13230.1,0,0,0,0,0.122449,0.612245,0.265306,0.091837,0.030612,0.061224,0.05102,0.030612,0.255102,0.469388,3065,11339.61,8.1421,30.612,45.918,17.347,23.469,51.02,29.592,20.408,9.184,0,0
LIGASES,14297.6,0,0,0,0,0.079208,0.613861,0.306931,0.029703,0.118812,0.079208,0.029703,0.059406,0.29703,0.267327,2527,11775.55,9.601,18.812,43.564,29.703,9.901,47.525,29.703,16.832,12.871,0,0
LIGASES,20120.5,0,0,0,0,0.135135,0.52027,0.344595,0.047297,0.054054,0.081081,0.101351,0.054054,0.304054,0.405405,9535,16776.24,8.0676,25.676,51.351,26.351,12.838,56.081,23.649,13.514,10.135,0,0
LIGASES,29947.3,0,0,0,0,0.093023,0.548837,0.35814,0.032558,0.097674,0.088372,0.065116,0.074419,0.302326,0.32093,9784,24692.34,8.9549,21.86,46.047,27.442,10.698,48.837,27.442,14.884,12.558,0,0
LIGASES,37075.3,0,0,0,0,0.063604,0.385159,0.551237,0.074205,0.038869,0.095406,0.045936,0.038869,0.268551,0.40636,25115,30721.83,6.3184,30.389,48.41,37.102,9.187,55.83,27.208,14.488,12.721,0,0
LIGASES,49855.3,0,0,0,0,0.313158,0.544737,0.142105,0.118421,0.044737,0.063158,0.031579,0.057895,0.297368,0.384211,37270,42093.21,6.7743,32.105,55.526,25.526,11.579,53.421,26.842,14.474,12.368,0,0
LIGASES,37104.6,0,0,0,0,0.089219,0.36803,0.542751,0.055762,0.040892,0.107807,0.04461,0.037175,0.33829,0.312268,21022,30690.28,5.1047,23.42,42.751,33.829,9.294,55.019,30.112,14.498,15.613,0,0
LIGASES,24408.6,0,0,0,0,0.230337,0.494382,0.275281,0.106742,0.089888,0.073034,0.02809,0.039326,0.297753,0.320225,9034,20252.39,10.1436,26.404,42.135,26.404,10.112,52.247,32.584,20.225,12.36,0,0
LIGASES,19387.4,0,0,0,0,0.027027,0.952703,0.02027,0.02027,0.074324,0.047297,0.060811,0.040541,0.216216,0.331081,840,16835.09,3.9311,28.378,51.351,16.892,6.757,35.811,35.811,10.811,25,0,0
LIGASES,25463.2,0,0,0,0,0.021739,0.581522,0.396739,0.027174,0.086957,0.108696,0.076087,0.038043,0.342391,0.304348,12714,21293.39,4.7264,22.826,47.283,23.37,13.043,52.717,29.891,13.587,16.304,0,0
LIGASES,71524.1,0,0,0,0,0,0,0,0.062378,0.072125,0.091618,0.05653,0.054581,0.325536,0.333333,51870,59158.22,6.4242,21.442,42.105,26.706,13.06,53.801,30.409,15.984,14.425,0,0
LIGASES,5760.1,0,0,0,0,0.123377,0.655844,0.220779,0.119048,0.02381,0.071429,0.119048,0.02381,0.238095,0.595238,288,4899.63,9.6656,21.429,42.857,16.667,28.571,59.524,30.952,28.571,2.381,0,0
LIGASES,69821.2,0,0,0,0,0.192575,0.431555,0.37587,0.042254,0.096579,0.06841,0.04829,0.054326,0.325956,0.31992,54268,57725.37,8.1766,23.139,44.266,26.157,13.481,51.308,27.968,15.292,12.676,0,0
LIGASES,68929.9,0,0,0,0,0.176334,0.443155,0.38051,0.047228,0.090349,0.104723,0.043121,0.043121,0.305955,0.289528,33614,57174.7,9.5098,19.713,39.014,25.667,11.91,47.639,32.649,18.891,13.758,0,0
LIGASES,69838.1,0,0,0,0,0.201856,0.412993,0.385151,0.083643,0.013011,0.150558,0.078067,0.02974,0.32342,0.416357,51504,57578.23,5.3701,32.9,53.903,37.546,7.621,63.569,19.331,9.48,9.851,0,0
LIGASES,76500.9,0,0,0,0,0.199319,0.424191,0.376491,0.091993,0.030664,0.09029,0.07155,0.056218,0.291312,0.425894,68142,63692.08,5.4513,29.983,55.196,32.538,9.881,57.24,27.087,13.458,13.629,0,0
LIGASES,21302.3,0,0,0,0,0.051613,0.329032,0.619355,0.03871,0.051613,0.141935,0.03871,0.012903,0.329032,0.335484,10245,17569.25,8.2473,25.806,41.29,34.194,9.677,52.258,27.097,15.484,11.613,0,0
LIGASES,55778.5,0,0,0,0,0.178824,0.644706,0.176471,0.084706,0.047059,0.063529,0.058824,0.042353,0.32,0.362353,33693,47273.83,7.4117,32.471,53.882,23.059,11.529,55.059,24.471,14.118,10.353,0,0
LIGASES,75902.6,0,0,0,0,0.219858,0.492908,0.287234,0.079787,0.044326,0.079787,0.06383,0.033688,0.281915,0.375887,60104,63937.98,6.1318,25.709,48.936,25.887,13.298,53.546,31.206,16.135,15.071,0,0
LIGASES,66819.2,0,0,0,0,0.255061,0.437247,0.307692,0.066802,0.05668,0.117409,0.038462,0.050607,0.323887,0.380567,52653,55201.27,6.2045,28.745,45.749,30.769,11.943,54.251,26.316,13.765,12.551,0,0
LIGASES,53775.4,0,0,0,0,0.219753,0.597531,0.182716,0.074074,0.041975,0.061728,0.05679,0.054321,0.335802,0.348148,37868,45567.98,7.2824,31.852,53.58,22.716,11.852,54.321,24.691,14.074,10.617,0,0
LIGASES,53797.5,0,0,0,0,0.214815,0.595062,0.190123,0.074074,0.041975,0.061728,0.05679,0.054321,0.335802,0.345679,36079,45595.99,7.1612,31.605,53.58,22.716,11.852,54.321,24.938,14.074,10.864,0,0
LIGASES,43294,0,0,0,0,0.2,0.624242,0.175758,0.081818,0.039394,0.063636,0.063636,0.057576,0.324242,0.381818,24917,36846.05,7.3806,35.152,54.848,21.515,12.121,56.061,23.939,13.939,10,0,0
LIGASES,12099.9,0,0,0,0,0.288889,0.711111,0,0.1,0.033333,0.055556,0.111111,0.088889,0.222222,0.4,2450,10399.44,5.6904,23.333,53.333,14.444,13.333,47.778,28.889,14.444,14.444,0,0
LIGASES,6267.1,0,0,0,0,0.276596,0.659574,0.06383,0.106383,0.021277,0.06383,0.106383,0.06383,0.212766,0.404255,780,5403.97,10.4156,25.532,53.191,17.021,10.638,46.809,27.66,17.021,10.638,0,0
LIGASES,6428.7,0,0,0,0,0.276596,0.723404,0,0.085106,0.042553,0.042553,0.085106,0.106383,0.234043,0.404255,703,5494.15,9.1215,25.532,51.064,17.021,12.766,46.809,34.043,19.149,14.894,0,0
'OXIDORREDUTASES ',46586,0,0,0,0,0.203911,0.329609,0.46648,0.083799,0.027933,0.114525,0.058659,0.03352,0.310056,0.391061,39451,38462.23,5.4631,30.447,54.469,39.106,6.145,61.732,24.302,12.011,12.291,0,0
'OXIDORREDUTASES ',39531.5,0,0,0,0,0.054983,0.436426,0.508591,0.085911,0.082474,0.085911,0.051546,0.044674,0.271478,0.360825,30835,33184.01,4.9838,24.399,49.485,22.68,15.464,51.546,28.866,13.746,15.12,0,0
'OXIDORREDUTASES ',39516.1,0,0,0,0,0.054983,0.436426,0.508591,0.085911,0.079038,0.085911,0.051546,0.044674,0.271478,0.364261,30736,33192.98,4.9807,24.399,49.485,22.68,15.808,51.546,28.866,13.746,15.12,0,0
'OXIDORREDUTASES ',65966.6,0,0,0,0,0.172131,0.514344,0.313525,0.067623,0.047131,0.05123,0.067623,0.061475,0.270492,0.389344,54782,55559.18,7.2676,25.41,51.844,23.77,15.369,51.844,23.77,13.32,10.451,0,0
'OXIDORREDUTASES ',42612.8,0,0,0,0.003135,0.184953,0.335423,0.479624,0.081505,0.065831,0.090909,0.031348,0.047022,0.338558,0.354232,32576,34980.4,7.1657,28.84,50.784,35.11,8.777,56.74,26.959,14.42,12.539,0,0
'OXIDORREDUTASES ',48436.6,0,0,0,0.002674,0.237968,0.465241,0.296791,0.101604,0.080214,0.066845,0.053476,0.064171,0.347594,0.395722,44967,39815.3,8.0798,35.027,57.219,31.016,8.289,59.091,23.262,13.102,10.16,0,0
'OXIDORREDUTASES ',35527.3,0,0,0,0,0.163636,0.403636,0.432727,0.090909,0.025455,0.083636,0.061818,0.054545,0.283636,0.461818,29706,29783.27,4.9617,32.364,59.273,31.636,14.182,58.909,25.091,12,13.091,0,0
'OXIDORREDUTASES ',35398.4,0,0,0.003876,0,0.317829,0.426357,0.255814,0.073643,0.042636,0.116279,0.062016,0.050388,0.333333,0.352713,24601,29416.62,5.3759,23.256,44.574,25.581,12.403,53.101,26.744,13.178,13.566,0,0
'OXIDORREDUTASES ',36191.5,0,0,0,0,0.160584,0.416058,0.423358,0.105839,0.054745,0.072993,0.047445,0.054745,0.29927,0.372263,29856,30344,4.9187,27.737,55.839,27.372,12.774,55.109,29.197,13.869,15.328,0,0
'OXIDORREDUTASES ',35394.7,0,0,0,0,0.161172,0.40293,0.435897,0.10989,0.047619,0.084249,0.043956,0.054945,0.282051,0.450549,29744,29520.18,6.0258,34.799,54.945,29.67,13.187,57.509,23.443,12.088,11.355,0,0
'OXIDORREDUTASES ',36234.9,0,0,0,0,0.187726,0.368231,0.444043,0.083032,0.021661,0.090253,0.046931,0.079422,0.277978,0.465704,29951,30223.6,4.4135,34.657,56.679,32.491,15.162,58.484,22.383,9.386,12.996,0,0
'OXIDORREDUTASES ',43393.5,0,0,0,0.003175,0,1,0,0.050794,0.079365,0.107937,0.063492,0.047619,0.333333,0.342857,31775,35706.14,6.996,23.492,47.302,30.476,11.746,54.286,26.349,14.286,12.063,0,0
'OXIDORREDUTASES ',60660.7,0,0,0,0.002212,0.163717,0.400442,0.435841,0.066372,0.066372,0.081858,0.053097,0.050885,0.311947,0.371681,50668,50251.56,6.7901,27.434,50.442,30.31,9.956,53.982,25.664,13.717,11.947,0,0
'OXIDORREDUTASES ',35869.5,0,0,0,0.003663,0.139194,0.413919,0.446886,0.087912,0.069597,0.084249,0.029304,0.051282,0.326007,0.377289,23226,29616.95,6.5122,32.967,52.747,32.234,9.158,56.41,21.978,11.355,10.623,0,0
'OXIDORREDUTASES ',44902.7,0,0,0,0.003096,0.151703,0.486068,0.362229,0.043344,0.086687,0.102167,0.043344,0.049536,0.334365,0.306502,34827,37141.67,7.1134,22.91,46.44,28.483,12.384,51.703,29.721,15.789,13.932,0,0
'OXIDORREDUTASES ',65670.7,0,0,0,0,0.196393,0.41483,0.388778,0.092184,0.06012,0.074148,0.048096,0.052104,0.302605,0.396794,62804,54436.97,6.411,31.263,54.709,31.463,11.022,58.517,22.645,11.623,11.022,0,0
'OXIDORREDUTASES ',43270,0,0,0,0.003175,0.11746,0.479365,0.403175,0.057143,0.08254,0.107937,0.069841,0.044444,0.326984,0.339683,34499,35737.07,6.0541,22.222,47.937,29.841,12.063,55.238,27.937,14.286,13.651,0,0
'OXIDORREDUTASES ',83536.6,0,0,0.001626,0.001626,0.188618,0.453659,0.357724,0.069919,0.055285,0.089431,0.042276,0.045528,0.287805,0.377236,73721,69882.77,5.4205,26.341,47.48,27.317,13.659,52.683,29.268,14.472,14.797,0,0
'OXIDORREDUTASES ',26958.9,0,0,0,0.005208,0.338542,0.411458,0.25,0.041667,0.078125,0.09375,0.057292,0.067708,0.333333,0.322917,15390,22165.55,7.751,21.875,43.75,29.167,10.417,50,28.646,15.104,13.542,0,0
'OXIDORREDUTASES ',64331.5,0,0,0.002062,0,0.257732,0.404124,0.338144,0.086598,0.063918,0.078351,0.045361,0.063918,0.325773,0.391753,54562,53113.98,6.9003,30.722,53.196,30.722,10.515,56.495,23.918,12.784,11.134,0,0
'OXIDORREDUTASES ',67156.4,0,0,0,0,0.193159,0.490946,0.315895,0.082495,0.060362,0.090543,0.050302,0.064386,0.301811,0.364185,59049,55668.82,8.3564,27.364,48.089,30.382,10.262,54.527,28.37,15.895,12.475,0,0
'OXIDORREDUTASES ',80558.5,0,0.001653,0,0,0.135537,0.414876,0.449587,0.110744,0.077686,0.095868,0.052893,0.049587,0.28595,0.403306,94123,66631.15,5.7378,29.091,49.421,29.587,10.909,58.512,27.769,13.884,13.884,0,0
'OXIDORREDUTASES ',32662.9,0,0,0,0,0.016064,0.46988,0.514056,0.096386,0.076305,0.100402,0.072289,0.048193,0.26506,0.437751,24541,27061.58,5.607,30.924,51.406,29.719,12.45,56.627,28.916,14.458,14.458,0,0
'OXIDORREDUTASES ',74006.5,0.009058,0,0,0,0.358696,0.547101,0.094203,0.07971,0.047101,0.074275,0.083333,0.057971,0.302536,0.42029,76127,61703.87,6.7937,26.993,53.442,26.268,15.036,56.703,21.014,11.775,9.239,0,0
'OXIDORREDUTASES ',59232.7,0,0,0,0,0.153675,0.374165,0.47216,0.106904,0.057906,0.062361,0.044543,0.037862,0.305122,0.387528,53092,49161.89,4.8169,28.731,53.229,30.512,11.359,59.911,24.053,11.136,12.918,0,0
'OXIDORREDUTASES ',48488,0,0,0,0.002674,0.243316,0.470588,0.286096,0.101604,0.080214,0.066845,0.053476,0.064171,0.350267,0.393048,44660,39843.36,8.0798,34.759,57.219,31.016,8.289,59.091,23.262,13.102,10.16,0,0
'OXIDORREDUTASES ',43358.9,0,0,0,0.003175,0.11746,0.501587,0.380952,0.050794,0.079365,0.107937,0.063492,0.047619,0.330159,0.346032,33934,35667.11,6.9958,23.492,47.302,30.794,11.746,54.603,26.349,14.286,12.063,0,0
'OXIDORREDUTASES ',18876.1,0.006536,0,0,0,0.385621,0.54902,0.065359,0.156863,0.071895,0.058824,0.03268,0.052288,0.267974,0.424837,10981,15903.69,6.2963,36.601,60.784,27.451,8.497,52.288,29.412,15.686,13.725,0,0
'OXIDORREDUTASES ',29109.8,0,0.004762,0,0,0.095238,0.404762,0.5,0.090476,0.07619,0.109524,0.038095,0.019048,0.295238,0.352381,15759,24136.28,6.9738,20.476,44.286,28.095,16.667,55.238,25.714,14.286,11.429,0,0
'OXIDORREDUTASES ',24007.1,0,0,0,0,0.171271,0.392265,0.436464,0.093923,0.044199,0.071823,0.022099,0.055249,0.281768,0.364641,12521,20361.38,4.0959,29.834,50.829,23.204,13.812,50.829,29.834,10.497,19.337,0,0
'OXIDORREDUTASES ',55532.4,0,0,0,0,0.168269,0.341346,0.490385,0.09375,0.0625,0.076923,0.045673,0.043269,0.322115,0.358173,48065,45802.6,6.0355,26.683,52.644,33.413,9.375,58.654,27.163,13.702,13.462,0,0
'OXIDORREDUTASES ',41068.1,0,0,0.003289,0,0.256579,0.483553,0.259868,0.088816,0.078947,0.072368,0.059211,0.059211,0.276316,0.394737,29209,34069.86,7.2501,26.974,47.697,27.632,11.513,54.605,27.303,14.803,12.5,0,0
'OXIDORREDUTASES ',55475,0,0,0,0,0.154217,0.359036,0.486747,0.091566,0.06506,0.077108,0.045783,0.043373,0.320482,0.356627,48039,45743.51,6.0374,26.506,52.53,33.494,9.398,58.313,27.711,13.976,13.735,0,0
'OXIDORREDUTASES ',18591.1,0.006536,0,0,0,0.333333,0.647059,0.019608,0.143791,0.065359,0.039216,0.052288,0.065359,0.254902,0.457516,10945,15689.41,5.5684,38.562,66.013,27.451,7.843,54.248,24.837,12.418,12.418,0,0
'OXIDORREDUTASES ',45868,0,0,0,0,0.232353,0.402941,0.364706,0.044118,0.079412,0.064706,0.041176,0.055882,0.332353,0.341176,37665,37581.64,8.7013,25.882,52.059,36.176,6.765,53.824,26.765,14.706,12.059,0,0
'OXIDORREDUTASES ',44443.6,0,0,0,0,0.045584,0.552707,0.401709,0.091168,0.02849,0.05698,0.088319,0.059829,0.301994,0.415954,39682,37453.96,4.192,32.764,59.259,27.92,10.541,57.835,20.228,7.692,12.536,0,0
'OXIDORREDUTASES ',44633.5,0,0,0,0,0.045584,0.547009,0.407407,0.091168,0.02849,0.05698,0.088319,0.059829,0.304843,0.415954,39862,37414.92,4.192,32.764,59.259,27.92,10.541,57.835,20.228,7.692,12.536,0,0
'OXIDORREDUTASES ',42678.2,0,0,0,0,0.182371,0.349544,0.468085,0.085106,0.051672,0.082067,0.048632,0.051672,0.306991,0.407295,36092,35251.43,6.2528,32.523,55.623,35.258,8.207,59.574,21.277,10.942,10.334,0,0
'OXIDORREDUTASES ',16605.9,0,0,0,0,0.220472,0.677165,0.102362,0.110236,0.047244,0.110236,0.070866,0.07874,0.338583,0.409449,1597283,13533.71,9.14,30.709,54.331,35.433,6.299,58.268,23.622,13.386,10.236,0,0
'OXIDORREDUTASES ',35097.2,0,0,0,0.00361,0.126354,0.411552,0.462094,0.129964,0.039711,0.108303,0.043321,0.036101,0.314079,0.436823,25363,28900.95,5.1286,35.379,58.484,37.184,9.025,63.899,21.661,10.469,11.191,0,0
'OXIDORREDUTASES ',43075,0,0,0,0,0.186544,0.366972,0.446483,0.082569,0.051988,0.091743,0.04893,0.039755,0.311927,0.379205,34234,35424.83,5.2799,29.969,51.988,37.615,7.645,61.162,25.076,12.232,12.844,0,0
'OXIDORREDUTASES ',39417.8,0,0,0,0,0.054983,0.439863,0.505155,0.085911,0.079038,0.085911,0.051546,0.044674,0.274914,0.360825,30903,33095.92,4.805,24.742,49.828,23.024,15.12,51.89,28.866,13.402,15.464,0,0
'OXIDORREDUTASES ',39438.8,0,0,0,0,0.041237,0.460481,0.498282,0.085911,0.079038,0.085911,0.051546,0.044674,0.271478,0.360825,30793,33129.93,4.805,24.399,49.485,22.68,15.12,51.546,28.866,13.402,15.464,0,0
'OXIDORREDUTASES ',39488.6,0,0,0,0,0.041237,0.460481,0.498282,0.085911,0.079038,0.085911,0.051546,0.044674,0.271478,0.364261,30805,33164.98,4.805,24.399,49.485,22.68,15.464,51.89,28.866,13.402,15.464,0,0
'OXIDORREDUTASES ',53410.6,0,0,0.002538,0,0.281726,0.309645,0.408629,0.086294,0.032995,0.116751,0.043147,0.050761,0.304569,0.385787,45083,44277.56,6.7987,28.934,46.193,32.487,10.914,56.599,28.426,14.975,13.452,0,0
'OXIDORREDUTASES ',46240.9,0,0,0,0,0.147632,0.395543,0.456825,0.091922,0.033426,0.10585,0.052925,0.05571,0.314763,0.440111,38996,37937.4,4.752,35.097,55.71,38.719,8.078,61.838,19.499,8.914,10.585,0,0
